date,generation_type,megawatt_hours
2020-11,combustible fuels,6017432.0
2020-11,hydraulic turbine,136841.0
2020-11,other types of electricity generation,2937.0
2020-11,solar,712.0
2020-11,wind power turbine,747766.0
2020-12,combustible fuels,6165806.0
2020-12,hydraulic turbine,135429.0
2020-12,other types of electricity generation,2717.0
2020-12,solar,1601.0
2020-12,wind power turbine,685156.0
2021-01,combustible fuels,5471402.0
2021-01,hydraulic turbine,127933.0
2021-01,other types of electricity generation,5638.0
2021-01,solar,762.0
2021-01,wind power turbine,656480.0
2021-02,combustible fuels,5431536.0
2021-02,hydraulic turbine,131485.0
2021-02,other types of electricity generation,4166.0
2021-02,solar,921.0
2021-02,wind power turbine,462047.0
2021-03,combustible fuels,5186230.0
2021-03,hydraulic turbine,139332.0
2021-03,other types of electricity generation,7019.0
2021-03,solar,6403.0
2021-03,wind power turbine,723951.0
2021-04,combustible fuels,4727804.0
2021-04,hydraulic turbine,144460.0
2021-04,other types of electricity generation,5756.0
2021-04,solar,12005.0
2021-04,wind power turbine,592289.0
2021-05,combustible fuels,5014675.0
2021-05,hydraulic turbine,189323.0
2021-05,other types of electricity generation,2328.0
2021-05,solar,34131.0
2021-05,wind power turbine,425407.0
2021-06,combustible fuels,5444537.0
2021-06,hydraulic turbine,229282.0
2021-06,other types of electricity generation,3577.0
2021-06,solar,38679.0
2021-06,wind power turbine,385384.0
2021-07,combustible fuels,5490628.0
2021-07,hydraulic turbine,259238.0
2021-07,other types of electricity generation,451.0
2021-07,solar,35595.0
2021-07,wind power turbine,244833.0
2021-08,combustible fuels,5685659.0
2021-08,hydraulic turbine,250880.0
2021-08,other types of electricity generation,5571.0
2021-08,solar,30852.0
2021-08,wind power turbine,410735.0
2021-09,combustible fuels,5335702.0
2021-09,hydraulic turbine,237726.0
2021-09,other types of electricity generation,5669.0
2021-09,solar,35960.0
2021-09,wind power turbine,598798.0
2021-10,combustible fuels,5718327.0
2021-10,hydraulic turbine,143318.0
2021-10,other types of electricity generation,6897.0
2021-10,solar,32024.0
2021-10,wind power turbine,712903.0
2021-11,combustible fuels,5701126.0
2021-11,hydraulic turbine,135387.0
2021-11,other types of electricity generation,6983.0
2021-11,solar,16929.0
2021-11,wind power turbine,948415.0
2021-12,combustible fuels,6330958.0
2021-12,hydraulic turbine,143720.0
2021-12,other types of electricity generation,7396.0
2021-12,solar,9800.0
2021-12,wind power turbine,618509.0
2022-01,combustible fuels,5522375.0
2022-01,hydraulic turbine,139690.0
2022-01,other types of electricity generation,6832.0
2022-01,solar,13548.0
2022-01,wind power turbine,814530.0
2022-02,combustible fuels,4783455.0
2022-02,hydraulic turbine,127607.0
2022-02,other types of electricity generation,7044.0
2022-02,solar,17754.0
2022-02,wind power turbine,618406.0
2022-03,combustible fuels,5142654.0
2022-03,hydraulic turbine,144236.0
2022-03,other types of electricity generation,5787.0
2022-03,solar,37246.0
2022-03,wind power turbine,609934.0
2022-04,combustible fuels,4837297.0
2022-04,hydraulic turbine,160279.0
2022-04,other types of electricity generation,2217.0
2022-04,solar,44573.0
2022-04,wind power turbine,589353.0
2022-05,combustible fuels,5026558.0
2022-05,hydraulic turbine,184025.0
2022-05,other types of electricity generation,0.0
2022-05,solar,65880.0
2022-05,wind power turbine,664548.0
2022-06,combustible fuels,4652184.0
2022-06,hydraulic turbine,217770.0
2022-06,other types of electricity generation,0.0
2022-06,solar,72212.0
2022-06,wind power turbine,589787.0
2022-07,combustible fuels,5355968.0
2022-07,hydraulic turbine,369925.0
2022-07,other types of electricity generation,0.0
2022-07,solar,115673.0
2022-07,wind power turbine,372655.0
2022-08,combustible fuels,5624562.0
2022-08,hydraulic turbine,259622.0
2022-08,other types of electricity generation,0.0
2022-08,solar,93152.0
2022-08,wind power turbine,416976.0
2022-09,combustible fuels,5625285.0
2022-09,hydraulic turbine,247868.0
2022-09,other types of electricity generation,0.0
2022-09,solar,130693.0
2022-09,wind power turbine,460426.0
2022-10,combustible fuels,5745662.0
2022-10,hydraulic turbine,137678.0
2022-10,other types of electricity generation,1839.0
2022-10,solar,137671.0
2022-10,wind power turbine,612546.0
