date,generation_type,megawatt_hours
2020-02,hydraulic turbine,364780.0
2020-02,other types of electricity generation,6642.0
2020-02,solar,8.0
2020-02,wind power turbine,81183.0
2020-03,combustible fuels,1727260.0
2020-03,hydraulic turbine,355586.0
2020-03,other types of electricity generation,7567.0
2020-03,solar,8.0
2020-03,wind power turbine,80884.0
2020-04,combustible fuels,1478308.0
2020-04,hydraulic turbine,288918.0
2020-04,other types of electricity generation,5084.0
2020-04,solar,0.0
2020-04,wind power turbine,75156.0
2020-05,combustible fuels,1261088.0
2020-05,hydraulic turbine,536451.0
2020-05,other types of electricity generation,4646.0
2020-05,solar,0.0
2020-05,wind power turbine,29292.0
2020-06,combustible fuels,1205989.0
2020-06,hydraulic turbine,538871.0
2020-06,other types of electricity generation,4979.0
2020-06,solar,0.0
2020-06,wind power turbine,57879.0
2020-07,combustible fuels,1477655.0
2020-07,hydraulic turbine,528900.0
2020-07,other types of electricity generation,5776.0
2020-07,solar,8.0
2020-07,wind power turbine,52703.0
2020-08,combustible fuels,1627546.0
2020-08,hydraulic turbine,366342.0
2020-08,other types of electricity generation,5956.0
2020-08,solar,0.0
2020-08,wind power turbine,23466.0
2020-09,combustible fuels,1475001.0
2020-09,hydraulic turbine,243576.0
2020-09,other types of electricity generation,6622.0
2020-09,solar,0.0
2020-09,wind power turbine,73242.0
2020-10,combustible fuels,1648000.0
2020-10,hydraulic turbine,242672.0
2020-10,other types of electricity generation,6876.0
2020-10,solar,0.0
2020-10,wind power turbine,79911.0
2020-11,combustible fuels,1743426.0
2020-11,hydraulic turbine,264059.0
2020-11,other types of electricity generation,9900.0
2020-11,solar,0.0
2020-11,wind power turbine,84657.0
2020-12,combustible fuels,1851392.0
2020-12,hydraulic turbine,302494.0
2020-12,other types of electricity generation,12104.0
2020-12,solar,0.0
2020-12,wind power turbine,95090.0
2021-01,combustible fuels,1852913.0
2021-01,hydraulic turbine,324945.0
2021-01,other types of electricity generation,10953.0
2021-01,solar,0.0
2021-01,wind power turbine,92938.0
2021-02,combustible fuels,1836647.0
2021-02,hydraulic turbine,318831.0
2021-02,other types of electricity generation,7124.0
2021-02,solar,0.0
2021-02,wind power turbine,82601.0
2021-03,combustible fuels,1720698.0
2021-03,hydraulic turbine,321178.0
2021-03,other types of electricity generation,11385.0
2021-03,solar,0.0
2021-03,wind power turbine,82219.0
2021-04,combustible fuels,1635661.0
2021-04,hydraulic turbine,271234.0
2021-04,other types of electricity generation,9645.0
2021-04,solar,0.0
2021-04,wind power turbine,66124.0
2021-05,combustible fuels,1663087.0
2021-05,hydraulic turbine,234236.0
2021-05,other types of electricity generation,9568.0
2021-05,solar,0.0
2021-05,wind power turbine,61947.0
2021-06,combustible fuels,1654486.0
2021-06,hydraulic turbine,247145.0
2021-06,other types of electricity generation,6865.0
2021-06,solar,0.0
2021-06,wind power turbine,59486.0
2021-07,combustible fuels,1772985.0
2021-07,hydraulic turbine,212119.0
2021-07,other types of electricity generation,6876.0
2021-07,solar,231.0
2021-07,wind power turbine,41888.0
2021-08,combustible fuels,1735178.0
2021-08,hydraulic turbine,211051.0
2021-08,other types of electricity generation,8889.0
2021-08,solar,188.0
2021-08,wind power turbine,52412.0
2021-09,combustible fuels,1525762.0
2021-09,hydraulic turbine,219192.0
2021-09,other types of electricity generation,8398.0
2021-09,solar,138.0
2021-09,wind power turbine,65311.0
2021-10,combustible fuels,1681419.0
2021-10,hydraulic turbine,184792.0
2021-10,other types of electricity generation,8267.0
2021-10,solar,1665.0
2021-10,wind power turbine,75031.0
2021-11,combustible fuels,1794889.0
2021-11,hydraulic turbine,201120.0
2021-11,other types of electricity generation,9732.0
2021-11,solar,1243.0
2021-11,wind power turbine,90908.0
2021-12,combustible fuels,1950567.0
2021-12,hydraulic turbine,236571.0
2021-12,other types of electricity generation,6876.0
2021-12,solar,806.0
2021-12,wind power turbine,95519.0
2022-01,combustible fuels,1930008.0
2022-01,hydraulic turbine,279340.0
2022-01,other types of electricity generation,9367.0
2022-01,solar,1145.0
2022-01,wind power turbine,101460.0
2022-02,combustible fuels,1638621.0
2022-02,hydraulic turbine,267578.0
2022-02,other types of electricity generation,5013.0
2022-02,solar,1399.0
2022-02,wind power turbine,89421.0
2022-03,combustible fuels,1636782.0
2022-03,hydraulic turbine,285548.0
2022-03,other types of electricity generation,6516.0
2022-03,solar,1641.0
2022-03,wind power turbine,95934.0
2022-04,combustible fuels,1433201.0
2022-04,hydraulic turbine,330147.0
2022-04,other types of electricity generation,4796.0
2022-04,solar,1920.0
2022-04,wind power turbine,83101.0
2022-05,combustible fuels,1517676.0
2022-05,hydraulic turbine,229948.0
2022-05,other types of electricity generation,5884.0
2022-05,solar,2238.0
2022-05,wind power turbine,153169.0
2022-06,combustible fuels,1409727.0
2022-06,hydraulic turbine,266754.0
2022-06,other types of electricity generation,4785.0
2022-06,solar,2607.0
2022-06,wind power turbine,139366.0
2022-07,combustible fuels,1548439.0
2022-07,hydraulic turbine,371135.0
2022-07,other types of electricity generation,6934.0
2022-07,solar,4479.0
2022-07,wind power turbine,101709.0
2022-08,combustible fuels,1639239.0
2022-08,hydraulic turbine,284061.0
2022-08,other types of electricity generation,7102.0
2022-08,solar,4732.0
2022-08,wind power turbine,113417.0
2022-09,combustible fuels,1483624.0
2022-09,hydraulic turbine,243727.0
2022-09,other types of electricity generation,5156.0
2022-09,solar,3879.0
2022-09,wind power turbine,142783.0
2022-10,combustible fuels,1556765.0
2022-10,hydraulic turbine,228506.0
2022-10,other types of electricity generation,9159.0
2022-10,solar,3235.0
2022-10,wind power turbine,170610.0
2022-11,combustible fuels,1685779.0
